split,group_id,formula,group_size_available,selection_rank,SMILES,connectivity,heavy_atoms,elements,selection_status
external,C9H6BrClO|charge=0,C9H6BrClO,9,9,O=C1c2ccc(Cl)cc2CC1Br,O=C1c2ccc(Cl)cc2CC1Br,12,Br;C;Cl;H;O,selected_before_xtb
external,C20H24O7|charge=0,C20H24O7,10,1,COC(=O)c1cc(Cc2c(C)c(OC)c(OC)c(OC)c2OC)ccc1O,COC(=O)c1cc(Cc2c(C)c(OC)c(OC)c(OC)c2OC)ccc1O,27,C;H;O,selected_before_xtb
external,C20H24O7|charge=0,C20H24O7,10,2,COc1c(C)c(COc2ccc(CC(=O)O)cc2)c(OC)c(OC)c1OC,COc1c(C)c(COc2ccc(CC(=O)O)cc2)c(OC)c(OC)c1OC,27,C;H;O,selected_before_xtb
external,C20H24O7|charge=0,C20H24O7,10,3,OCCc1cccc(-c2ccccc2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)c1,OCCc1cccc(-c2ccccc2OC2OC(CO)C(O)C(O)C2O)c1,27,C;H;O,selected_before_xtb
external,C20H24O7|charge=0,C20H24O7,10,4,COC(=O)c1cccc(Cc2c(C)c(OC)c(OC)c(OC)c2OC)c1O,COC(=O)c1cccc(Cc2c(C)c(OC)c(OC)c(OC)c2OC)c1O,27,C;H;O,selected_before_xtb
external,C20H24O7|charge=0,C20H24O7,10,5,COC(=O)c1ccc(C(O)c2c(C)c(OC)c(OC)c(OC)c2OC)cc1,COC(=O)c1ccc(C(O)c2c(C)c(OC)c(OC)c(OC)c2OC)cc1,27,C;H;O,selected_before_xtb
external,C20H24O7|charge=0,C20H24O7,10,6,COCOc1cc(COCc2ccccc2)c(C(=O)OC)c(OCOC)c1,COCOc1cc(COCc2ccccc2)c(C(=O)OC)c(OCOC)c1,27,C;H;O,selected_before_xtb
external,C20H24O7|charge=0,C20H24O7,10,7,COC(=O)c1ccc(Cc2c(C)c(OC)c(OC)c(OC)c2OC)cc1O,COC(=O)c1ccc(Cc2c(C)c(OC)c(OC)c(OC)c2OC)cc1O,27,C;H;O,selected_before_xtb
external,C20H24O7|charge=0,C20H24O7,10,8,COc1ccc(Cc2c(C)c(OC)c(OC)c(OC)c2OC)cc1C(=O)O,COc1ccc(Cc2c(C)c(OC)c(OC)c(OC)c2OC)cc1C(=O)O,27,C;H;O,selected_before_xtb
external,C20H24O7|charge=0,C20H24O7,10,9,C=C(C)C(=O)OCCCCOC(=O)/C=C/c1ccc(OC(=O)OCC)cc1,C=C(C)C(=O)OCCCCOC(=O)C=Cc1ccc(OC(=O)OCC)cc1,27,C;H;O,selected_before_xtb
external,C20H24O7|charge=0,C20H24O7,10,10,O=C(CCCCCCCOC(=O)c1cc(O)ccc1O)OCc1ccco1,O=C(CCCCCCCOC(=O)c1cc(O)ccc1O)OCc1ccco1,27,C;H;O,selected_before_xtb
external,C13H23ClO2|charge=0,C13H23ClO2,7,1,CCCCCCCCC1(O)C=C(Cl)C(O)C1,CCCCCCCCC1(O)C=C(Cl)C(O)C1,16,C;Cl;H;O,selected_before_xtb
external,C13H23ClO2|charge=0,C13H23ClO2,7,2,O=C(Cl)OCC1CCCCCCCCCC1,O=C(Cl)OCC1CCCCCCCCCC1,16,C;Cl;H;O,selected_before_xtb
external,C13H23ClO2|charge=0,C13H23ClO2,7,3,CCOC(C#CCCCCCCCl)OCC,CCOC(C#CCCCCCCCl)OCC,16,C;Cl;H;O,selected_before_xtb
external,C13H23ClO2|charge=0,C13H23ClO2,7,4,CCC(C)C1CCC2(CC1)OCC(CCl)O2,CCC(C)C1CCC2(CC1)OCC(CCl)O2,16,C;Cl;H;O,selected_before_xtb
external,C13H23ClO2|charge=0,C13H23ClO2,7,5,CC1(C)CCCC(C(C)(C)OC(=O)CCl)C1,CC1(C)CCCC(C(C)(C)OC(=O)CCl)C1,16,C;Cl;H;O,selected_before_xtb
external,C13H23ClO2|charge=0,C13H23ClO2,7,6,CC(C)(C)C1CCC2(CC1)OCC(CCl)O2,CC(C)(C)C1CCC2(CC1)OCC(CCl)O2,16,C;Cl;H;O,selected_before_xtb
external,C13H23ClO2|charge=0,C13H23ClO2,7,7,CC(C)(C)OC(=O)C1(CCCCCCl)CC1,CC(C)(C)OC(=O)C1(CCCCCCl)CC1,16,C;Cl;H;O,selected_before_xtb
external,C24H20BrNO4|charge=0,C24H20BrNO4,3,1,O=C(O)c1ccc(OC2=C3N=C4CCCCC4=C3C(Cc3ccc(Br)cc3)C=C2)o1,O=C(O)c1ccc(OC2=C3N=C4CCCCC4=C3C(Cc3ccc(Br)cc3)C=C2)o1,30,Br;C;H;N;O,selected_before_xtb
external,C24H20BrNO4|charge=0,C24H20BrNO4,3,2,COC(=O)c1c(C=O)c2c(Br)cccc2n1CCCOc1cccc2ccccc12,COC(=O)c1c(C=O)c2c(Br)cccc2n1CCCOc1cccc2ccccc12,30,Br;C;H;N;O,selected_before_xtb
external,C24H20BrNO4|charge=0,C24H20BrNO4,3,3,O=C(c1cc2c(cc1Br)OC(c1ccccc1)(c1ccccc1)O2)N1CCOCC1,O=C(c1cc2c(cc1Br)OC(c1ccccc1)(c1ccccc1)O2)N1CCOCC1,30,Br;C;H;N;O,selected_before_xtb
external,C15H12Cl2S|charge=0,C15H12Cl2S,4,1,Clc1ccc(C=CSCc2ccc(Cl)cc2)cc1,Clc1ccc(C=CSCc2ccc(Cl)cc2)cc1,18,C;Cl;H;S,selected_before_xtb
external,C15H12Cl2S|charge=0,C15H12Cl2S,4,2,Cc1ccc2c(c1)Sc1ccc(Cl)cc1CC2Cl,Cc1ccc2c(c1)Sc1ccc(Cl)cc1CC2Cl,18,C;Cl;H;S,selected_before_xtb
external,C15H12Cl2S|charge=0,C15H12Cl2S,4,3,Clc1ccc(C2CCc3cc(Cl)ccc3S2)cc1,Clc1ccc(C2CCc3cc(Cl)ccc3S2)cc1,18,C;Cl;H;S,selected_before_xtb
external,C15H12Cl2S|charge=0,C15H12Cl2S,4,4,Clc1ccc(C=CSCc2ccccc2Cl)cc1,Clc1ccc(C=CSCc2ccccc2Cl)cc1,18,C;Cl;H;S,selected_before_xtb
external,C20H23BrF2O|charge=0,C20H23BrF2O,3,1,OC(CCCCCCCBr)(c1ccc(F)cc1)c1ccc(F)cc1,OC(CCCCCCCBr)(c1ccc(F)cc1)c1ccc(F)cc1,24,Br;C;F;H;O,selected_before_xtb
external,C20H23BrF2O|charge=0,C20H23BrF2O,3,2,CCCCCCCCOc1ccc(-c2ccc(Br)cc2F)cc1F,CCCCCCCCOc1ccc(-c2ccc(Br)cc2F)cc1F,24,Br;C;F;H;O,selected_before_xtb
external,C20H23BrF2O|charge=0,C20H23BrF2O,3,3,CCCCCCCCOc1ccc(-c2ccc(Br)cc2)c(F)c1F,CCCCCCCCOc1ccc(-c2ccc(Br)cc2)c(F)c1F,24,Br;C;F;H;O,selected_before_xtb
external,C16H24O5S|charge=0,C16H24O5S,17,1,CS(=O)(=O)OCCc1ccc(CCOC2CCCCO2)cc1,CS(=O)(=O)OCCc1ccc(CCOC2CCCCO2)cc1,22,C;H;O;S,selected_before_xtb
external,C16H24O5S|charge=0,C16H24O5S,17,2,COc1cc(O)c(C(CC(C)C)SCCC(=O)O)c(OC)c1,COc1cc(O)c(C(CC(C)C)SCCC(=O)O)c(OC)c1,22,C;H;O;S,selected_before_xtb
external,C16H24O5S|charge=0,C16H24O5S,17,3,CCOC(=O)CS(=O)(=O)Oc1c(C(C)C)cccc1C(C)C,CCOC(=O)CS(=O)(=O)Oc1c(C(C)C)cccc1C(C)C,22,C;H;O;S,selected_before_xtb
external,C16H24O5S|charge=0,C16H24O5S,17,4,COCCCCCCCS(=O)(=O)c1ccc(C(=O)OC)cc1,COCCCCCCCS(=O)(=O)c1ccc(C(=O)OC)cc1,22,C;H;O;S,selected_before_xtb
external,C16H24O5S|charge=0,C16H24O5S,17,5,C=C(COS(C)(=O)=O)C(=O)OC12CC3CC(CC(C3)C1C)C2,C=C(COS(C)(=O)=O)C(=O)OC12CC3CC(CC(C3)C1C)C2,22,C;H;O;S,selected_before_xtb
external,C16H24O5S|charge=0,C16H24O5S,17,6,CCC[C@H]1OC(C)(C)O[C@@H]1COS(=O)(=O)c1ccc(C)cc1,CCCC1OC(C)(C)OC1COS(=O)(=O)c1ccc(C)cc1,22,C;H;O;S,selected_before_xtb
external,C16H24O5S|charge=0,C16H24O5S,17,7,CC(C)OS(=O)(=O)C1(C[C@@H](O)COCc2ccccc2)CC1,CC(C)OS(=O)(=O)C1(CC(O)COCc2ccccc2)CC1,22,C;H;O;S,selected_before_xtb
external,C16H24O5S|charge=0,C16H24O5S,17,8,CCOC(=O)c1sc(C(=O)OC(C)(C)C)cc1OC(C)(C)C,CCOC(=O)c1sc(C(=O)OC(C)(C)C)cc1OC(C)(C)C,22,C;H;O;S,selected_before_xtb
external,C16H24O5S|charge=0,C16H24O5S,17,9,CCC(C)(C)OC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,CCC(C)(C)OC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,22,C;H;O;S,selected_before_xtb
external,C16H24O5S|charge=0,C16H24O5S,17,10,CCCCCC(C(C)C(=O)O)S(=O)(=O)c1ccc(OC)cc1,CCCCCC(C(C)C(=O)O)S(=O)(=O)c1ccc(OC)cc1,22,C;H;O;S,selected_before_xtb
external,C17H13N5O2|charge=0,C17H13N5O2,25,1,CN(Cc1ccnnc1)c1ccc([N+](=O)[O-])c2c(C#N)cccc12,CN(Cc1ccnnc1)c1ccc([N+](=O)[O-])c2c(C#N)cccc12,24,C;H;N;O,selected_before_xtb
external,C17H13N5O2|charge=0,C17H13N5O2,25,2,Nc1nonc1-c1nc2ccccc2n1CC(=O)c1ccccc1,Nc1nonc1-c1nc2ccccc2n1CC(=O)c1ccccc1,24,C;H;N;O,selected_before_xtb
external,C17H13N5O2|charge=0,C17H13N5O2,25,3,COc1ccc(-c2cnn3c(=O)[nH]nc3c2-c2ccncc2)cc1,COc1ccc(-c2cnn3c(=O)[nH]nc3c2-c2ccncc2)cc1,24,C;H;N;O,selected_before_xtb
external,C17H13N5O2|charge=0,C17H13N5O2,25,4,NC(=O)Nc1ccc2c(c1)C(=Cc1c[nH]c3ncccc13)C(=O)N2,NC(=O)Nc1ccc2c(c1)C(=Cc1c[nH]c3ncccc13)C(=O)N2,24,C;H;N;O,selected_before_xtb
external,C17H13N5O2|charge=0,C17H13N5O2,25,5,COc1cc(N=Nc2ccc3[nH]nnc3c2)c(O)c2ccccc12,COc1cc(N=Nc2ccc3[nH]nnc3c2)c(O)c2ccccc12,24,C;H;N;O,selected_before_xtb
external,C17H13N5O2|charge=0,C17H13N5O2,25,6,O=C1c2ccccc2C(=O)N1Cc1nnnn1Cc1ccccc1,O=C1c2ccccc2C(=O)N1Cc1nnnn1Cc1ccccc1,24,C;H;N;O,selected_before_xtb
external,C17H13N5O2|charge=0,C17H13N5O2,25,7,N#Cc1c(OCc2ccccn2)nc(N)nc1Oc1ccccc1,N#Cc1c(OCc2ccccn2)nc(N)nc1Oc1ccccc1,24,C;H;N;O,selected_before_xtb
external,C17H13N5O2|charge=0,C17H13N5O2,25,8,O=c1[nH]c(=O)c2cc(C(c3ccccc3)n3cncn3)ccc2[nH]1,O=c1[nH]c(=O)c2cc(C(c3ccccc3)n3cncn3)ccc2[nH]1,24,C;H;N;O,selected_before_xtb
external,C17H13N5O2|charge=0,C17H13N5O2,25,9,Cc1onc(-c2ccccc2)c1-c1nnc(-c2ccc(N)nc2)o1,Cc1onc(-c2ccccc2)c1-c1nnc(-c2ccc(N)nc2)o1,24,C;H;N;O,selected_before_xtb
external,C17H13N5O2|charge=0,C17H13N5O2,25,10,Nc1nc2nccc(Oc3ccc(N)c4ccccc34)c2[nH]c1=O,Nc1nc2nccc(Oc3ccc(N)c4ccccc34)c2[nH]c1=O,24,C;H;N;O,selected_before_xtb
external,C8H10BrN3O|charge=0,C8H10BrN3O,19,1,COc1cc(Br)ccc1NC(=N)N,COc1cc(Br)ccc1NC(=N)N,13,Br;C;H;N;O,selected_before_xtb
external,C8H10BrN3O|charge=0,C8H10BrN3O,19,2,Brc1cnc(N2CCOCC2)cn1,Brc1cnc(N2CCOCC2)cn1,13,Br;C;H;N;O,selected_before_xtb
external,C8H10BrN3O|charge=0,C8H10BrN3O,19,3,NCCNC(=O)c1ncccc1Br,NCCNC(=O)c1ncccc1Br,13,Br;C;H;N;O,selected_before_xtb
external,C8H10BrN3O|charge=0,C8H10BrN3O,19,4,Cn1cc(Br)c(N2CCCC2=O)n1,Cn1cc(Br)c(N2CCCC2=O)n1,13,Br;C;H;N;O,selected_before_xtb
external,C8H10BrN3O|charge=0,C8H10BrN3O,19,5,CC(=O)N1CC(n2cc(Br)cn2)C1,CC(=O)N1CC(n2cc(Br)cn2)C1,13,Br;C;H;N;O,selected_before_xtb
external,C8H10BrN3O|charge=0,C8H10BrN3O,19,6,CCNC(=O)Nc1cncc(Br)c1,CCNC(=O)Nc1cncc(Br)c1,13,Br;C;H;N;O,selected_before_xtb
external,C8H10BrN3O|charge=0,C8H10BrN3O,19,7,Oc1nc(Br)cnc1NC1CCC1,Oc1nc(Br)cnc1NC1CCC1,13,Br;C;H;N;O,selected_before_xtb
external,C8H10BrN3O|charge=0,C8H10BrN3O,19,8,Cc1nc(N2CC(O)C2)ncc1Br,Cc1nc(N2CC(O)C2)ncc1Br,13,Br;C;H;N;O,selected_before_xtb
external,C8H10BrN3O|charge=0,C8H10BrN3O,19,9,CNC(=O)CNc1ccc(Br)cn1,CNC(=O)CNc1ccc(Br)cn1,13,Br;C;H;N;O,selected_before_xtb
external,C8H10BrN3O|charge=0,C8H10BrN3O,19,10,CCc1ncc(C(=O)NN)cc1Br,CCc1ncc(C(=O)NN)cc1Br,13,Br;C;H;N;O,selected_before_xtb
external,C15H11NO4S|charge=0,C15H11NO4S,17,1,O=C(O)c1cn(S(=O)(=O)c2ccccc2)c2ccccc12,O=C(O)c1cn(S(=O)(=O)c2ccccc2)c2ccccc12,21,C;H;N;O;S,selected_before_xtb
external,C15H11NO4S|charge=0,C15H11NO4S,17,2,O=[N+]([O-])c1ccc2c(c1)C=Cc1ccc(CO)cc1S2=O,O=[N+]([O-])c1ccc2c(c1)C=Cc1ccc(CO)cc1S2=O,21,C;H;N;O;S,selected_before_xtb
external,C15H11NO4S|charge=0,C15H11NO4S,17,3,COC(=O)c1ccc2c(-c3csc(C)n3)cc(=O)oc2c1,COC(=O)c1ccc2c(-c3csc(C)n3)cc(=O)oc2c1,21,C;H;N;O;S,selected_before_xtb
external,C15H11NO4S|charge=0,C15H11NO4S,17,4,COc1ccc2c(c1)SCc1cccc([N+](=O)[O-])c1C2=O,COc1ccc2c(c1)SCc1cccc([N+](=O)[O-])c1C2=O,21,C;H;N;O;S,selected_before_xtb
external,C15H11NO4S|charge=0,C15H11NO4S,17,5,Nc1ccc2c(c1)C=Cc1ccc(C(=O)O)cc1S2(=O)=O,Nc1ccc2c(c1)C=Cc1ccc(C(=O)O)cc1S2(=O)=O,21,C;H;N;O;S,selected_before_xtb
external,C15H11NO4S|charge=0,C15H11NO4S,17,6,O=[N+]([O-])CS(=O)(=O)c1cc2ccccc2c2ccccc12,O=[N+]([O-])CS(=O)(=O)c1cc2ccccc2c2ccccc12,21,C;H;N;O;S,selected_before_xtb
external,C15H11NO4S|charge=0,C15H11NO4S,17,7,CS(=O)(=O)c1cccc(C#Cc2cccc(C(=O)O)n2)c1,CS(=O)(=O)c1cccc(C#Cc2cccc(C(=O)O)n2)c1,21,C;H;N;O;S,selected_before_xtb
external,C15H11NO4S|charge=0,C15H11NO4S,17,8,COc1ccc(-c2oc(-c3cccs3)nc2C(=O)O)cc1,COc1ccc(-c2oc(-c3cccs3)nc2C(=O)O)cc1,21,C;H;N;O;S,selected_before_xtb
external,C15H11NO4S|charge=0,C15H11NO4S,17,9,Cc1ccc(S(=O)(=O)N2C(=O)c3ccccc3C2=O)cc1,Cc1ccc(S(=O)(=O)N2C(=O)c3ccccc3C2=O)cc1,21,C;H;N;O;S,selected_before_xtb
external,C15H11NO4S|charge=0,C15H11NO4S,17,10,COC(=O)c1ccc2c(c1)S(=O)c1ccccc1NC2=O,COC(=O)c1ccc2c(c1)S(=O)c1ccccc1NC2=O,21,C;H;N;O;S,selected_before_xtb
external,C14H16INO3|charge=0,C14H16INO3,3,1,CCOC(=O)CCc1cc2c(cc1I)CCC(=O)N2,CCOC(=O)CCc1cc2c(cc1I)CCC(=O)N2,19,C;H;I;N;O,selected_before_xtb
external,C14H16INO3|charge=0,C14H16INO3,3,2,C=CCCC(=O)N[C@@H](Cc1cccc(I)c1)C(=O)O,C=CCCC(=O)NC(Cc1cccc(I)c1)C(=O)O,19,C;H;I;N;O,selected_before_xtb
external,C14H16INO3|charge=0,C14H16INO3,3,3,CCCc1nc(O)c(I)c2cc(OC)c(OC)cc12,CCCc1nc(O)c(I)c2cc(OC)c(OC)cc12,19,C;H;I;N;O,selected_before_xtb
external,C18H24F3N3O5|charge=0,C18H24F3N3O5,3,1,CC(C)(C)OC(=O)N(CCCc1ccc([N+](=O)[O-])cc1)CCNC(=O)C(F)(F)F,CC(C)(C)OC(=O)N(CCCc1ccc([N+](=O)[O-])cc1)CCNC(=O)C(F)(F)F,29,C;F;H;N;O,selected_before_xtb
external,C18H24F3N3O5|charge=0,C18H24F3N3O5,3,2,COC(=O)Cc1cc(OC2CCN(C(=O)OC(C)(C)C)CC2)nc(C(F)(F)F)n1,COC(=O)Cc1cc(OC2CCN(C(=O)OC(C)(C)C)CC2)nc(C(F)(F)F)n1,29,C;F;H;N;O,selected_before_xtb
external,C18H24F3N3O5|charge=0,C18H24F3N3O5,3,3,CC(C)(C)OC(=O)N1CCN(CCOc2ccc(C(F)(F)F)cc2[N+](=O)[O-])CC1,CC(C)(C)OC(=O)N1CCN(CCOc2ccc(C(F)(F)F)cc2[N+](=O)[O-])CC1,29,C;F;H;N;O,selected_before_xtb
external,C10H12O6|charge=0,C10H12O6,7,1,CC(=O)CC(O)=C1C(=O)OC(C)(C)OC1=O,CC(=O)CC(O)=C1C(=O)OC(C)(C)OC1=O,16,C;H;O,selected_before_xtb
external,C10H12O6|charge=0,C10H12O6,7,2,COC(=O)/C=C/C=C/CC(C(=O)O)C(=O)O,COC(=O)C=CC=CCC(C(=O)O)C(=O)O,16,C;H;O,selected_before_xtb
external,C10H12O6|charge=0,C10H12O6,7,3,CC1C(=O)OC(=O)CCC(=O)OC(=O)C1C,CC1C(=O)OC(=O)CCC(=O)OC(=O)C1C,16,C;H;O,selected_before_xtb
external,C10H12O6|charge=0,C10H12O6,7,4,CCOC(=O)COc1coc(CO)cc1=O,CCOC(=O)COc1coc(CO)cc1=O,16,C;H;O,selected_before_xtb
external,C10H12O6|charge=0,C10H12O6,7,5,COC(=O)C1CC(=O)C(C(=O)OC)CC1=O,COC(=O)C1CC(=O)C(C(=O)OC)CC1=O,16,C;H;O,selected_before_xtb
external,C10H12O6|charge=0,C10H12O6,7,6,COc1cc(C(=O)O)c(O)c(OC)c1OC,COc1cc(C(=O)O)c(O)c(OC)c1OC,16,C;H;O,selected_before_xtb
external,C10H12O6|charge=0,C10H12O6,7,7,CCOC(=O)OC(=O)C1(C(=O)OCC)C=C1,CCOC(=O)OC(=O)C1(C(=O)OCC)C=C1,16,C;H;O,selected_before_xtb
external,C10H17NO2S|charge=0,C10H17NO2S,14,1,CC(C)(C)OC(=O)N1CCC(=S)CC1,CC(C)(C)OC(=O)N1CCC(=S)CC1,14,C;H;N;O;S,selected_before_xtb
external,C10H17NO2S|charge=0,C10H17NO2S,14,2,CCOCCNc1c(OC)csc1C,CCOCCNc1c(OC)csc1C,14,C;H;N;O;S,selected_before_xtb
external,C10H17NO2S|charge=0,C10H17NO2S,14,3,CC(C)CC(C)C1SCC=C1[N+](=O)[O-],CC(C)CC(C)C1SCC=C1[N+](=O)[O-],14,C;H;N;O;S,selected_before_xtb
external,C10H17NO2S|charge=0,C10H17NO2S,14,4,CCCCCCS(=O)c1nc(C)co1,CCCCCCS(=O)c1nc(C)co1,14,C;H;N;O;S,selected_before_xtb
external,C10H17NO2S|charge=0,C10H17NO2S,14,5,C#CC1CCCN(S(=O)(=O)C(C)C)C1,C#CC1CCCN(S(=O)(=O)C(C)C)C1,14,C;H;N;O;S,selected_before_xtb
external,C10H17NO2S|charge=0,C10H17NO2S,14,6,COC(=O)CCC1(C(C)C)NC=CS1,COC(=O)CCC1(C(C)C)NC=CS1,14,C;H;N;O;S,selected_before_xtb
external,C10H17NO2S|charge=0,C10H17NO2S,14,7,CCS(=O)(=O)NCC1CC2C=CC1C2,CCS(=O)(=O)NCC1CC2C=CC1C2,14,C;H;N;O;S,selected_before_xtb
external,C10H17NO2S|charge=0,C10H17NO2S,14,8,C[C@@H](N[S@@](=O)C(C)(C)C)c1ccco1,CC(NS(=O)C(C)(C)C)c1ccco1,14,C;H;N;O;S,selected_before_xtb
external,C10H17NO2S|charge=0,C10H17NO2S,14,9,CN(C)CCOCC(O)c1cccs1,CN(C)CCOCC(O)c1cccs1,14,C;H;N;O;S,selected_before_xtb
external,C10H17NO2S|charge=0,C10H17NO2S,14,10,COC(=O)C1CCN1C1CCSCC1,COC(=O)C1CCN1C1CCSCC1,14,C;H;N;O;S,selected_before_xtb
external,C24H28FNO4|charge=0,C24H28FNO4,13,1,O=C(OCc1ccccc1)N1CCC(CCC2(c3ccc(F)cc3)OCCO2)CC1,O=C(OCc1ccccc1)N1CCC(CCC2(c3ccc(F)cc3)OCCO2)CC1,30,C;F;H;N;O,selected_before_xtb
external,C24H28FNO4|charge=0,C24H28FNO4,13,2,COc1ccc(CCNC(=O)C(=COCF)c2ccc3c(c2)CCCC3)cc1OC,COc1ccc(CCNC(=O)C(=COCF)c2ccc3c(c2)CCCC3)cc1OC,30,C;F;H;N;O,selected_before_xtb
external,C24H28FNO4|charge=0,C24H28FNO4,13,3,C/C=C/[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](NC(=O)OC(C)(C)C)C(=O)OC,CC=CC(c1ccc(-c2ccc(F)cc2)cc1)C(NC(=O)OC(C)(C)C)C(=O)OC,30,C;F;H;N;O,selected_before_xtb
external,C24H28FNO4|charge=0,C24H28FNO4,13,4,COc1ccccc1CC(=O)N1CC2CC(CO)CC(O)(c3ccccc3F)C2C1,COc1ccccc1CC(=O)N1CC2CC(CO)CC(O)(c3ccccc3F)C2C1,30,C;F;H;N;O,selected_before_xtb
external,C24H28FNO4|charge=0,C24H28FNO4,13,5,C=CCC1(Cc2ccc(F)cc2)CCN(Cc2cc(OC)c(OC)c(OC)c2)C1=O,C=CCC1(Cc2ccc(F)cc2)CCN(Cc2cc(OC)c(OC)c(OC)c2)C1=O,30,C;F;H;N;O,selected_before_xtb
external,C24H28FNO4|charge=0,C24H28FNO4,13,6,O=C(O)c1ccc(CCCN2C(=O)CCC2CCC(O)Cc2ccc(F)cc2)cc1,O=C(O)c1ccc(CCCN2C(=O)CCC2CCC(O)Cc2ccc(F)cc2)cc1,30,C;F;H;N;O,selected_before_xtb
external,C24H28FNO4|charge=0,C24H28FNO4,13,7,CCOC(=O)Cc1ccc(OC)c(-c2ccc(F)cc2CN(CC)C(=O)C2CC2)c1,CCOC(=O)Cc1ccc(OC)c(-c2ccc(F)cc2CN(CC)C(=O)C2CC2)c1,30,C;F;H;N;O,selected_before_xtb
external,C24H28FNO4|charge=0,C24H28FNO4,13,8,COc1ccc(COC(=O)[C@@H](C(C)C)N2C[C@H](c3cccc(F)c3)[C@@H](C=O)C2)cc1,COc1ccc(COC(=O)C(C(C)C)N2CC(C=O)C(c3cccc(F)c3)C2)cc1,30,C;F;H;N;O,selected_before_xtb
external,C24H28FNO4|charge=0,C24H28FNO4,13,9,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H]1C[C@@H](Cc2ccccc2F)C(=O)O1,CC(C)(C)OC(=O)NC(Cc1ccccc1)C1CC(Cc2ccccc2F)C(=O)O1,30,C;F;H;N;O,selected_before_xtb
external,C24H28FNO4|charge=0,C24H28FNO4,13,10,COc1ccc(OCCCN2C3CCC2CC(O)(C(=O)c2ccc(F)cc2)C3)cc1,COc1ccc(OCCCN2C3CCC2CC(O)(C(=O)c2ccc(F)cc2)C3)cc1,30,C;F;H;N;O,selected_before_xtb
external,C25H26O2S|charge=0,C25H26O2S,5,1,Cc1sc(Cc2ccccc2)c(C(=O)c2ccc(O)c(C3CCCC3)c2)c1C,Cc1sc(Cc2ccccc2)c(C(=O)c2ccc(O)c(C3CCCC3)c2)c1C,28,C;H;O;S,selected_before_xtb
external,C25H26O2S|charge=0,C25H26O2S,5,2,CC(C)(C)SC1=CCC(C)(C)c2ccc(C#Cc3ccc(C(=O)O)cc3)cc21,CC(C)(C)SC1=CCC(C)(C)c2ccc(C#Cc3ccc(C(=O)O)cc3)cc21,28,C;H;O;S,selected_before_xtb
external,C25H26O2S|charge=0,C25H26O2S,5,3,CCOC(=O)CCCC#CCC#CCC#CCC#CCSc1ccc(C)cc1,CCOC(=O)CCCC#CCC#CCC#CCC#CCSc1ccc(C)cc1,28,C;H;O;S,selected_before_xtb
external,C25H26O2S|charge=0,C25H26O2S,5,4,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCC3C(C)=S)cc1,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCC3C(C)=S)cc1,28,C;H;O;S,selected_before_xtb
external,C25H26O2S|charge=0,C25H26O2S,5,5,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(SCC)=CCC3(C)C)cc1,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(SCC)=CCC3(C)C)cc1,28,C;H;O;S,selected_before_xtb
external,C11H7ClN2S2|charge=0,C11H7ClN2S2,3,1,S=C1Nc2ccc(Cl)cc2Nc2cscc21,S=C1Nc2ccc(Cl)cc2Nc2cscc21,16,C;Cl;H;N;S,selected_before_xtb
external,C11H7ClN2S2|charge=0,C11H7ClN2S2,3,2,S=C1Nc2cc(Cl)ccc2Nc2cscc21,S=C1Nc2cc(Cl)ccc2Nc2cscc21,16,C;Cl;H;N;S,selected_before_xtb
external,C11H7ClN2S2|charge=0,C11H7ClN2S2,3,3,Cc1csc(-c2cc3nccc(Cl)c3s2)n1,Cc1csc(-c2cc3nccc(Cl)c3s2)n1,16,C;Cl;H;N;S,selected_before_xtb
external,C16H16ClN5O3S|charge=0,C16H16ClN5O3S,4,1,O=S(=O)(NCCc1ccc(OCc2nnn[nH]2)cc1)c1ccc(Cl)cc1,O=S(=O)(NCCc1ccc(OCc2nnn[nH]2)cc1)c1ccc(Cl)cc1,26,C;Cl;H;N;O;S,selected_before_xtb
external,C16H16ClN5O3S|charge=0,C16H16ClN5O3S,4,2,C=CCOc1cccc(Cl)c1NS(=O)(=O)c1nc2nc(C)cc(C)n2n1,C=CCOc1cccc(Cl)c1NS(=O)(=O)c1nc2nc(C)cc(C)n2n1,26,C;Cl;H;N;O;S,selected_before_xtb
external,C16H16ClN5O3S|charge=0,C16H16ClN5O3S,4,3,CC(C)n1ncnc1-c1cn2c(n1)-c1cc(S(=O)(=O)Cl)ccc1OCC2,CC(C)n1ncnc1-c1cn2c(n1)-c1cc(S(=O)(=O)Cl)ccc1OCC2,26,C;Cl;H;N;O;S,selected_before_xtb
external,C16H16ClN5O3S|charge=0,C16H16ClN5O3S,4,4,O=S(=O)(Nc1nc2ccccn2c1Cl)c1ccc(N2CCOCC2)nc1,O=S(=O)(Nc1nc2ccccn2c1Cl)c1ccc(N2CCOCC2)nc1,26,C;Cl;H;N;O;S,selected_before_xtb
