split,group_id,formula,group_size_available,selection_rank,SMILES,connectivity,heavy_atoms,elements,selection_status
training,C12H11ClO2S|charge=0,C12H11ClO2S,11,2,CC(=O)C1=C(O)C(c2ccc(Cl)cc2)SC1,CC(=O)C1=C(O)C(c2ccc(Cl)cc2)SC1,16,C;Cl;H;O;S,selected_before_xtb
training,C12H11ClO2S|charge=0,C12H11ClO2S,11,3,O=S(=O)(Cl)CCc1cccc2ccccc12,O=S(=O)(Cl)CCc1cccc2ccccc12,16,C;Cl;H;O;S,selected_before_xtb
training,C12H11ClO2S|charge=0,C12H11ClO2S,11,4,CCOC(=O)Cc1csc2ccc(Cl)cc12,CCOC(=O)Cc1csc2ccc(Cl)cc12,16,C;Cl;H;O;S,selected_before_xtb
training,C12H11ClO2S|charge=0,C12H11ClO2S,11,5,COC(=O)c1sc2cc(CCl)ccc2c1C,COC(=O)c1sc2cc(CCl)ccc2c1C,16,C;Cl;H;O;S,selected_before_xtb
training,C12H11ClO2S|charge=0,C12H11ClO2S,11,6,CCOC(=O)c1sc2c(Cl)cccc2c1C,CCOC(=O)c1sc2c(Cl)cccc2c1C,16,C;Cl;H;O;S,selected_before_xtb
training,C12H11ClO2S|charge=0,C12H11ClO2S,11,7,COC(=O)c1cccc2c(CCl)c(C)sc12,COC(=O)c1cccc2c(CCl)c(C)sc12,16,C;Cl;H;O;S,selected_before_xtb
training,C12H11ClO2S|charge=0,C12H11ClO2S,11,8,CCOC(=O)c1sc2cc(C)ccc2c1Cl,CCOC(=O)c1sc2cc(C)ccc2c1Cl,16,C;Cl;H;O;S,selected_before_xtb
training,C12H11ClO2S|charge=0,C12H11ClO2S,11,9,CCOC(=O)c1sc2ccc(Cl)cc2c1C,CCOC(=O)c1sc2ccc(Cl)cc2c1C,16,C;Cl;H;O;S,selected_before_xtb
training,C12H11ClO2S|charge=0,C12H11ClO2S,11,10,CC(=O)C1=C(O)C(c2cccc(Cl)c2)SC1,CC(=O)C1=C(O)C(c2cccc(Cl)c2)SC1,16,C;Cl;H;O;S,selected_before_xtb
training,C20H31N|charge=0,C20H31N,9,1,CCCCCCCCCCN1CC(C)=Cc2ccccc21,CCCCCCCCCCN1CC(C)=Cc2ccccc21,21,C;H;N,selected_before_xtb
training,C20H31N|charge=0,C20H31N,9,2,CC(C)=CCCC(C)=CCCC(C)=CC=C(C#N)C(C)C,CC(C)=CCCC(C)=CCCC(C)=CC=C(C#N)C(C)C,21,C;H;N,selected_before_xtb
training,C20H31N|charge=0,C20H31N,9,3,CC(C)=CCC1(C)C(C)CCN(Cc2ccccc2)C1C,CC(C)=CCC1(C)C(C)CCN(Cc2ccccc2)C1C,21,C;H;N,selected_before_xtb
training,C20H31N|charge=0,C20H31N,9,4,C#Cc1ccc(N(CCCCCC)CCCCCC)cc1,C#Cc1ccc(N(CCCCCC)CCCCCC)cc1,21,C;H;N,selected_before_xtb
training,C20H31N|charge=0,C20H31N,9,5,CCCc1ccc2c(c1)CC[C@H]1[C@](C)(CN)CCC[C@]21C,CCCc1ccc2c(c1)CCC1C(C)(CN)CCCC21C,21,C;H;N,selected_before_xtb
training,C20H31N|charge=0,C20H31N,9,6,CCCCCCCCCCCCc1c[nH]c2ccccc12,CCCCCCCCCCCCc1c[nH]c2ccccc12,21,C;H;N,selected_before_xtb
training,C20H31N|charge=0,C20H31N,9,7,CC(C)c1ccc2c(c1)[C@]1(C)CCC[C@@](C)(CN)[C@H]1CC2,CC(C)c1ccc2c(c1)C1(C)CCCC(C)(CN)C1CC2,21,C;H;N,selected_before_xtb
training,C20H31N|charge=0,C20H31N,9,8,CCCCCCCCCCCCCc1ccc(C#N)cc1,CCCCCCCCCCCCCc1ccc(C#N)cc1,21,C;H;N,selected_before_xtb
training,C20H31N|charge=0,C20H31N,9,9,CCCCCN(CCCCC)C1=Cc2ccccc2CC1,CCCCCN(CCCCC)C1=Cc2ccccc2CC1,21,C;H;N,selected_before_xtb
training,C9H11NO3|charge=0,C9H11NO3,307,1,C=Cc1onc(C(=O)OCC)c1C,C=Cc1onc(C(=O)OCC)c1C,13,C;H;N;O,selected_before_xtb
training,C9H11NO3|charge=0,C9H11NO3,307,2,O=C1NC(=O)C2C3CC(CC3O)C12,O=C1NC(=O)C2C3CC(CC3O)C12,13,C;H;N;O,selected_before_xtb
training,C9H11NO3|charge=0,C9H11NO3,307,3,COC(C)c1cccc([N+](=O)[O-])c1,COC(C)c1cccc([N+](=O)[O-])c1,13,C;H;N;O,selected_before_xtb
training,C9H11NO3|charge=0,C9H11NO3,307,4,O=Cc1ccc(N2CCOCC2)o1,O=Cc1ccc(N2CCOCC2)o1,13,C;H;N;O,selected_before_xtb
training,C9H11NO3|charge=0,C9H11NO3,307,5,CC(=NO)c1c(O)cc(C)cc1O,CC(=NO)c1c(O)cc(C)cc1O,13,C;H;N;O,selected_before_xtb
training,C9H11NO3|charge=0,C9H11NO3,307,6,O=C(O)CNc1ccc(CO)cc1,O=C(O)CNc1ccc(CO)cc1,13,C;H;N;O,selected_before_xtb
training,C9H11NO3|charge=0,C9H11NO3,307,7,Cc1ccc(OCC2CO2)c[n+]1[O-],Cc1ccc(OCC2CO2)c[n+]1[O-],13,C;H;N;O,selected_before_xtb
training,C9H11NO3|charge=0,C9H11NO3,307,8,NCC(O)c1ccc2c(c1)OCO2,NCC(O)c1ccc2c(c1)OCO2,13,C;H;N;O,selected_before_xtb
training,C9H11NO3|charge=0,C9H11NO3,307,9,CC1=CC(=O)C(=CN(C)C)C(=O)O1,CC1=CC(=O)C(=CN(C)C)C(=O)O1,13,C;H;N;O,selected_before_xtb
training,C9H11NO3|charge=0,C9H11NO3,307,10,C#CCN1C(=O)CCC1C(=O)OC,C#CCN1C(=O)CCC1C(=O)OC,13,C;H;N;O,selected_before_xtb
training,C13H9BrN2O2S|charge=0,C13H9BrN2O2S,13,1,O=S(=O)(c1ccccc1)n1ncc2c(Br)cccc21,O=S(=O)(c1ccccc1)n1ncc2c(Br)cccc21,19,Br;C;H;N;O;S,selected_before_xtb
training,C13H9BrN2O2S|charge=0,C13H9BrN2O2S,13,2,COc1ccc2c(O)cc(-c3nccs3)nc2c1Br,COc1ccc2c(O)cc(-c3nccs3)nc2c1Br,19,Br;C;H;N;O;S,selected_before_xtb
training,C13H9BrN2O2S|charge=0,C13H9BrN2O2S,13,3,Brc1ccc(-c2nnc(SCc3ccccc3)o2)o1,Brc1ccc(-c2nnc(SCc3ccccc3)o2)o1,19,Br;C;H;N;O;S,selected_before_xtb
training,C13H9BrN2O2S|charge=0,C13H9BrN2O2S,13,4,O=S1(=O)N=C(Nc2ccc(Br)cc2)c2ccccc21,O=S1(=O)N=C(Nc2ccc(Br)cc2)c2ccccc21,19,Br;C;H;N;O;S,selected_before_xtb
training,C13H9BrN2O2S|charge=0,C13H9BrN2O2S,13,5,CCOC(=O)c1nc(-c2cccc(C#N)c2)c(Br)s1,CCOC(=O)c1nc(-c2cccc(C#N)c2)c(Br)s1,19,Br;C;H;N;O;S,selected_before_xtb
training,C13H9BrN2O2S|charge=0,C13H9BrN2O2S,13,6,COC(=O)c1ccc2c(Br)nn(-c3ccsc3)c2c1,COC(=O)c1ccc2c(Br)nn(-c3ccsc3)c2c1,19,Br;C;H;N;O;S,selected_before_xtb
training,C13H9BrN2O2S|charge=0,C13H9BrN2O2S,13,7,N#Cc1c(Br)cccc1NS(=O)(=O)c1ccccc1,N#Cc1c(Br)cccc1NS(=O)(=O)c1ccccc1,19,Br;C;H;N;O;S,selected_before_xtb
training,C13H9BrN2O2S|charge=0,C13H9BrN2O2S,13,8,O=S(=O)(c1ccccc1)n1ccc2cc(Br)cnc21,O=S(=O)(c1ccccc1)n1ccc2cc(Br)cnc21,19,Br;C;H;N;O;S,selected_before_xtb
training,C13H9BrN2O2S|charge=0,C13H9BrN2O2S,13,9,O=S(=O)(c1ccccc1)n1cc(Br)c2cccnc21,O=S(=O)(c1ccccc1)n1cc(Br)c2cccnc21,19,Br;C;H;N;O;S,selected_before_xtb
training,C13H9BrN2O2S|charge=0,C13H9BrN2O2S,13,10,O=S(=O)(c1cccnc1)n1ccc2c(Br)cccc21,O=S(=O)(c1cccnc1)n1ccc2c(Br)cccc21,19,Br;C;H;N;O;S,selected_before_xtb
training,C9H8FN3O|charge=0,C9H8FN3O,14,1,CCc1nc2cc(F)ccc2[n+]([O-])n1,CCc1nc2cc(F)ccc2[n+]([O-])n1,14,C;F;H;N;O,selected_before_xtb
training,C9H8FN3O|charge=0,C9H8FN3O,14,2,[N-]=[N+]=NC1Cc2c(F)cccc2C1O,[N-]=[N+]=NC1Cc2c(F)cccc2C1O,14,C;F;H;N;O,selected_before_xtb
training,C9H8FN3O|charge=0,C9H8FN3O,14,3,Cn1ncc(C(=O)F)c1-n1cccc1,Cn1ncc(C(=O)F)c1-n1cccc1,14,C;F;H;N;O,selected_before_xtb
training,C9H8FN3O|charge=0,C9H8FN3O,14,4,O=c1[nH]ncn1Cc1ccccc1F,O=c1[nH]ncn1Cc1ccccc1F,14,C;F;H;N;O,selected_before_xtb
training,C9H8FN3O|charge=0,C9H8FN3O,14,5,CC(=NO)c1cc(F)cc2[nH]cnc12,CC(=NO)c1cc(F)cc2[nH]cnc12,14,C;F;H;N;O,selected_before_xtb
training,C9H8FN3O|charge=0,C9H8FN3O,14,6,OCc1ccn(-c2ccc(F)cn2)n1,OCc1ccn(-c2ccc(F)cn2)n1,14,C;F;H;N;O,selected_before_xtb
training,C9H8FN3O|charge=0,C9H8FN3O,14,7,Nc1nnc(Cc2ccc(F)cc2)o1,Nc1nnc(Cc2ccc(F)cc2)o1,14,C;F;H;N;O,selected_before_xtb
training,C9H8FN3O|charge=0,C9H8FN3O,14,8,Cc1nn(-c2ccc(F)cc2)[nH]c1=O,Cc1nn(-c2ccc(F)cc2)[nH]c1=O,14,C;F;H;N;O,selected_before_xtb
training,C9H8FN3O|charge=0,C9H8FN3O,14,9,O=CC1(c2ccccc2F)N=CNN1,O=CC1(c2ccccc2F)N=CNN1,14,C;F;H;N;O,selected_before_xtb
training,C9H8FN3O|charge=0,C9H8FN3O,14,10,OCc1ncnn1-c1cccc(F)c1,OCc1ncnn1-c1cccc(F)c1,14,C;F;H;N;O,selected_before_xtb
training,C13H9BrN2S|charge=0,C13H9BrN2S,5,1,S=C1Nc2cc(Br)ccc2Nc2ccccc21,S=C1Nc2cc(Br)ccc2Nc2ccccc21,17,Br;C;H;N;S,selected_before_xtb
training,C13H9BrN2S|charge=0,C13H9BrN2S,5,2,Nc1ccc(-c2nc3ccccc3s2)cc1Br,Nc1ccc(-c2nc3ccccc3s2)cc1Br,17,Br;C;H;N;S,selected_before_xtb
training,C13H9BrN2S|charge=0,C13H9BrN2S,5,3,BrCc1ccc(-c2nc3ccccc3s2)nc1,BrCc1ccc(-c2nc3ccccc3s2)nc1,17,Br;C;H;N;S,selected_before_xtb
training,C13H9BrN2S|charge=0,C13H9BrN2S,5,4,Sc1nn(-c2ccccc2)c2cc(Br)ccc12,Sc1nn(-c2ccccc2)c2cc(Br)ccc12,17,Br;C;H;N;S,selected_before_xtb
training,C13H9BrN2S|charge=0,C13H9BrN2S,5,5,Brc1ccc(Nc2nc3ccccc3s2)cc1,Brc1ccc(Nc2nc3ccccc3s2)cc1,17,Br;C;H;N;S,selected_before_xtb
training,C17H24F3NOSi|charge=0,C17H24F3NOSi,3,1,CC[Si](CC)(CC)c1[nH]c2ccc(C(F)(F)F)cc2c1CCO,CC[Si](CC)(CC)c1[nH]c2ccc(C(F)(F)F)cc2c1CCO,23,C;F;H;N;O;Si,selected_before_xtb
training,C17H24F3NOSi|charge=0,C17H24F3NOSi,3,2,CC(C)[Si](Oc1ccc(C(F)(F)F)cc1C#N)(C(C)C)C(C)C,CC(C)[Si](Oc1ccc(C(F)(F)F)cc1C#N)(C(C)C)C(C)C,23,C;F;H;N;O;Si,selected_before_xtb
training,C17H24F3NOSi|charge=0,C17H24F3NOSi,3,3,CC(C)(C)[Si](C)(C)OCCC(C#N)c1ccccc1C(F)(F)F,CC(C)(C)[Si](C)(C)OCCC(C#N)c1ccccc1C(F)(F)F,23,C;F;H;N;O;Si,selected_before_xtb
training,C16H21F3N2O3|charge=0,C16H21F3N2O3,13,1,CC(C)(C)OC(=O)Nc1cc(N2CCOCC2)cc(C(F)(F)F)c1,CC(C)(C)OC(=O)Nc1cc(N2CCOCC2)cc(C(F)(F)F)c1,24,C;F;H;N;O,selected_before_xtb
training,C16H21F3N2O3|charge=0,C16H21F3N2O3,13,2,CCOC(=O)CN1CCN(Cc2ccc(OC(F)(F)F)cc2)CC1,CCOC(=O)CN1CCN(Cc2ccc(OC(F)(F)F)cc2)CC1,24,C;F;H;N;O,selected_before_xtb
training,C16H21F3N2O3|charge=0,C16H21F3N2O3,13,3,CC1(C)CCCC(C)(C)N1Oc1ccc(C(F)(F)F)cc1[N+](=O)[O-],CC1(C)CCCC(C)(C)N1Oc1ccc(C(F)(F)F)cc1[N+](=O)[O-],24,C;F;H;N;O,selected_before_xtb
training,C16H21F3N2O3|charge=0,C16H21F3N2O3,13,4,CC(C)(C)OC(=O)N1CCC(Oc2cccc(C(F)(F)F)n2)CC1,CC(C)(C)OC(=O)N1CCC(Oc2cccc(C(F)(F)F)n2)CC1,24,C;F;H;N;O,selected_before_xtb
training,C16H21F3N2O3|charge=0,C16H21F3N2O3,13,5,CC(=O)NCC(NC(=O)OC(C)(C)C)c1cccc(C(F)(F)F)c1,CC(=O)NCC(NC(=O)OC(C)(C)C)c1cccc(C(F)(F)F)c1,24,C;F;H;N;O,selected_before_xtb
training,C16H21F3N2O3|charge=0,C16H21F3N2O3,13,6,CC(C)(C)OC(=O)Nc1cc(OCC2CC2)c(C(F)(F)F)cc1N,CC(C)(C)OC(=O)Nc1cc(OCC2CC2)c(C(F)(F)F)cc1N,24,C;F;H;N;O,selected_before_xtb
training,C16H21F3N2O3|charge=0,C16H21F3N2O3,13,7,CC(C)(C)OC(=O)N1CCN(c2cc(F)c(F)c(CO)c2F)CC1,CC(C)(C)OC(=O)N1CCN(c2cc(F)c(F)c(CO)c2F)CC1,24,C;F;H;N;O,selected_before_xtb
training,C16H21F3N2O3|charge=0,C16H21F3N2O3,13,8,CC(C)(C)OC(=O)N1CC(N)C(c2cccc(OC(F)(F)F)c2)C1,CC(C)(C)OC(=O)N1CC(N)C(c2cccc(OC(F)(F)F)c2)C1,24,C;F;H;N;O,selected_before_xtb
training,C16H21F3N2O3|charge=0,C16H21F3N2O3,13,9,CC(C)(C)OC(=O)N1CCC(O)(c2cncc(C(F)(F)F)c2)CC1,CC(C)(C)OC(=O)N1CCC(O)(c2cncc(C(F)(F)F)c2)CC1,24,C;F;H;N;O,selected_before_xtb
training,C16H21F3N2O3|charge=0,C16H21F3N2O3,13,10,CC(C)(C)OC(=O)N1CCN(c2ccc(OC(F)(F)F)cc2)CC1,CC(C)(C)OC(=O)N1CCN(c2ccc(OC(F)(F)F)cc2)CC1,24,C;F;H;N;O,selected_before_xtb
training,C15H10N4S|charge=0,C15H10N4S,4,1,S=c1c2[nH]cnc2c2cccnc2n1-c1ccccc1,S=c1c2[nH]cnc2c2cccnc2n1-c1ccccc1,20,C;H;N;S,selected_before_xtb
training,C15H10N4S|charge=0,C15H10N4S,4,2,N#Cc1cccc(-c2n[nH]c(S)c2-c2ccncc2)c1,N#Cc1cccc(-c2n[nH]c(S)c2-c2ccncc2)c1,20,C;H;N;S,selected_before_xtb
training,C15H10N4S|charge=0,C15H10N4S,4,3,C1=Cc2ccc(-c3nnn[nH]3)cc2Sc2ccccc21,C1=Cc2ccc(-c3nnn[nH]3)cc2Sc2ccccc21,20,C;H;N;S,selected_before_xtb
training,C15H10N4S|charge=0,C15H10N4S,4,4,c1cncc(-c2cnc3[nH]cc(-c4nccs4)c3c2)c1,c1cncc(-c2cnc3[nH]cc(-c4nccs4)c3c2)c1,20,C;H;N;S,selected_before_xtb
training,C5H7NOS|charge=0,C5H7NOS,21,1,N#CC1CSCC1O,N#CC1CSCC1O,8,C;H;N;O;S,selected_before_xtb
training,C5H7NOS|charge=0,C5H7NOS,21,2,CCc1coc(=S)[nH]1,CCc1coc(=S)[nH]1,8,C;H;N;O;S,selected_before_xtb
training,C5H7NOS|charge=0,C5H7NOS,21,3,CC(O)c1nccs1,CC(O)c1nccs1,8,C;H;N;O;S,selected_before_xtb
training,C5H7NOS|charge=0,C5H7NOS,21,4,O=C1C[C@H]2SCCN12,O=C1CC2SCCN12,8,C;H;N;O;S,selected_before_xtb
training,C5H7NOS|charge=0,C5H7NOS,21,5,COc1cscc1N,COc1cscc1N,8,C;H;N;O;S,selected_before_xtb
training,C5H7NOS|charge=0,C5H7NOS,21,6,CC(=O)C(C)SC#N,CC(=O)C(C)SC#N,8,C;H;N;O;S,selected_before_xtb
training,C5H7NOS|charge=0,C5H7NOS,21,7,CC1=CSCC(=O)N1,CC1=CSCC(=O)N1,8,C;H;N;O;S,selected_before_xtb
training,C5H7NOS|charge=0,C5H7NOS,21,8,O=C=NC1CCCS1,O=C=NC1CCCS1,8,C;H;N;O;S,selected_before_xtb
training,C5H7NOS|charge=0,C5H7NOS,21,9,Cc1nscc1CO,Cc1nscc1CO,8,C;H;N;O;S,selected_before_xtb
training,C5H7NOS|charge=0,C5H7NOS,21,10,CSc1nc(C)co1,CSc1nc(C)co1,8,C;H;N;O;S,selected_before_xtb
training,C18H15BrN2O2S|charge=0,C18H15BrN2O2S,5,1,O=C(NCC(Sc1ccccc1)c1ccc(Br)o1)c1ccccn1,O=C(NCC(Sc1ccccc1)c1ccc(Br)o1)c1ccccn1,24,Br;C;H;N;O;S,selected_before_xtb
training,C18H15BrN2O2S|charge=0,C18H15BrN2O2S,5,2,CC1(c2ccccc2)CC2(NC(=S)NC2=O)c2cc(Br)ccc2O1,CC1(c2ccccc2)CC2(NC(=S)NC2=O)c2cc(Br)ccc2O1,24,Br;C;H;N;O;S,selected_before_xtb
training,C18H15BrN2O2S|charge=0,C18H15BrN2O2S,5,3,CCc1nc(NC(=O)c2cc(Br)ccc2O)sc1-c1ccccc1,CCc1nc(NC(=O)c2cc(Br)ccc2O)sc1-c1ccccc1,24,Br;C;H;N;O;S,selected_before_xtb
training,C18H15BrN2O2S|charge=0,C18H15BrN2O2S,5,4,O=S(=O)(c1ccc(Br)cc1)N1Cc2cccn2Cc2ccccc21,O=S(=O)(c1ccc(Br)cc1)N1Cc2cccn2Cc2ccccc21,24,Br;C;H;N;O;S,selected_before_xtb
training,C18H15BrN2O2S|charge=0,C18H15BrN2O2S,5,5,Cc1ncsc1C(CC(=O)c1ccc(=O)[nH]c1)c1ccc(Br)cc1,Cc1ncsc1C(CC(=O)c1ccc(=O)[nH]c1)c1ccc(Br)cc1,24,Br;C;H;N;O;S,selected_before_xtb
training,C9H5BrN4|charge=0,C9H5BrN4,7,1,N#Cc1ccnc(-c2nc[nH]c2Br)c1,N#Cc1ccnc(-c2nc[nH]c2Br)c1,14,Br;C;H;N,selected_before_xtb
training,C9H5BrN4|charge=0,C9H5BrN4,7,2,N#CC(C#N)=NNc1ccc(Br)cc1,N#CC(C#N)=NNc1ccc(Br)cc1,14,Br;C;H;N,selected_before_xtb
training,C9H5BrN4|charge=0,C9H5BrN4,7,3,Brc1ccc2c(ccc3nnnn32)c1,Brc1ccc2c(ccc3nnnn32)c1,14,Br;C;H;N,selected_before_xtb
training,C9H5BrN4|charge=0,C9H5BrN4,7,4,N#CC(C#N)=NNc1ccccc1Br,N#CC(C#N)=NNc1ccccc1Br,14,Br;C;H;N,selected_before_xtb
training,C9H5BrN4|charge=0,C9H5BrN4,7,5,CC#CCn1c(Br)nc(C#N)c1C#N,CC#CCn1c(Br)nc(C#N)c1C#N,14,Br;C;H;N,selected_before_xtb
training,C9H5BrN4|charge=0,C9H5BrN4,7,6,N#CC(C#N)=NNc1cccc(Br)c1,N#CC(C#N)=NNc1cccc(Br)c1,14,Br;C;H;N,selected_before_xtb
training,C9H5BrN4|charge=0,C9H5BrN4,7,7,Brc1ccc2ncc3nncn3c2c1,Brc1ccc2ncc3nncn3c2c1,14,Br;C;H;N,selected_before_xtb
training,C19H12Cl2FN3O2|charge=0,C19H12Cl2FN3O2,5,1,O=C(Nc1ccc(Cl)c(NC(=O)c2ccccc2F)c1)c1ccc(Cl)nc1,O=C(Nc1ccc(Cl)c(NC(=O)c2ccccc2F)c1)c1ccc(Cl)nc1,27,C;Cl;F;H;N;O,selected_before_xtb
training,C19H12Cl2FN3O2|charge=0,C19H12Cl2FN3O2,5,2,Cc1cc(Cc2ccc(Cl)c(Oc3cc(Cl)cc(C#N)c3)c2F)n[nH]c1=O,Cc1cc(Cc2ccc(Cl)c(Oc3cc(Cl)cc(C#N)c3)c2F)n[nH]c1=O,27,C;Cl;F;H;N;O,selected_before_xtb
training,C19H12Cl2FN3O2|charge=0,C19H12Cl2FN3O2,5,3,O=C(Nc1ccc(Cl)c(NC(=O)c2ccc(F)cc2)c1)c1ccc(Cl)nc1,O=C(Nc1ccc(Cl)c(NC(=O)c2ccc(F)cc2)c1)c1ccc(Cl)nc1,27,C;Cl;F;H;N;O,selected_before_xtb
training,C19H12Cl2FN3O2|charge=0,C19H12Cl2FN3O2,5,4,O=C(Nc1ccc(Cl)c(NC(=O)c2cccc(F)c2)c1)c1ccc(Cl)nc1,O=C(Nc1ccc(Cl)c(NC(=O)c2cccc(F)c2)c1)c1ccc(Cl)nc1,27,C;Cl;F;H;N;O,selected_before_xtb
training,C19H12Cl2FN3O2|charge=0,C19H12Cl2FN3O2,5,5,O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(F)cc1,O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(F)cc1,27,C;Cl;F;H;N;O,selected_before_xtb
training,C10H8F5NO3|charge=0,C10H8F5NO3,5,1,CCOC(=O)c1ccc(=O)[nH]c1C(F)(F)C(F)(F)F,CCOC(=O)c1ccc(=O)[nH]c1C(F)(F)C(F)(F)F,19,C;F;H;N;O,selected_before_xtb
training,C10H8F5NO3|charge=0,C10H8F5NO3,5,2,CCOC(=O)c1ccc(C(F)(F)C(F)(F)F)[nH]c1=O,CCOC(=O)c1ccc(C(F)(F)C(F)(F)F)[nH]c1=O,19,C;F;H;N;O,selected_before_xtb
training,C10H8F5NO3|charge=0,C10H8F5NO3,5,3,COC(=O)c1ncc(OCC(F)(F)C(F)F)cc1F,COC(=O)c1ncc(OCC(F)(F)C(F)F)cc1F,19,C;F;H;N;O,selected_before_xtb
training,C10H8F5NO3|charge=0,C10H8F5NO3,5,4,COC(=O)c1ccc(OCC(F)(F)C(F)(F)F)nc1,COC(=O)c1ccc(OCC(F)(F)C(F)(F)F)nc1,19,C;F;H;N;O,selected_before_xtb
training,C10H8F5NO3|charge=0,C10H8F5NO3,5,5,COC(=O)c1ccc(OCC(F)(F)C(F)(F)F)cn1,COC(=O)c1ccc(OCC(F)(F)C(F)(F)F)cn1,19,C;F;H;N;O,selected_before_xtb
training,C17H13FN4OS|charge=0,C17H13FN4OS,7,1,Cc1cc2c(NCc3ccc(F)cc3)nc(-c3ccno3)nc2s1,Cc1cc2c(NCc3ccc(F)cc3)nc(-c3ccno3)nc2s1,24,C;F;H;N;O;S,selected_before_xtb
training,C17H13FN4OS|charge=0,C17H13FN4OS,7,2,Cc1csc2nc(-c3ccno3)nc(NCc3ccc(F)cc3)c12,Cc1csc2nc(-c3ccno3)nc(NCc3ccc(F)cc3)c12,24,C;F;H;N;O;S,selected_before_xtb
training,C17H13FN4OS|charge=0,C17H13FN4OS,7,3,O=c1[nH]c2sc3c(c2c2nc(-c4ccccc4F)nn12)CCCC3,O=c1[nH]c2sc3c(c2c2nc(-c4ccccc4F)nn12)CCCC3,24,C;F;H;N;O;S,selected_before_xtb
training,C17H13FN4OS|charge=0,C17H13FN4OS,7,4,Cn1cnc(-c2cc3nccc(Oc4ccc(N)cc4F)c3s2)c1,Cn1cnc(-c2cc3nccc(Oc4ccc(N)cc4F)c3s2)c1,24,C;F;H;N;O;S,selected_before_xtb
training,C17H13FN4OS|charge=0,C17H13FN4OS,7,5,Cn1ccnc1-c1cc2nccc(Oc3ccc(N)cc3F)c2s1,Cn1ccnc1-c1cc2nccc(Oc3ccc(N)cc3F)c2s1,24,C;F;H;N;O;S,selected_before_xtb
training,C17H13FN4OS|charge=0,C17H13FN4OS,7,6,Cn1cncc1-c1cc2nccc(Oc3ccc(N)cc3F)c2s1,Cn1cncc1-c1cc2nccc(Oc3ccc(N)cc3F)c2s1,24,C;F;H;N;O;S,selected_before_xtb
training,C17H13FN4OS|charge=0,C17H13FN4OS,7,7,O=C(Nc1cccc(F)n1)c1ccn2c1CSC2c1cccnc1,O=C(Nc1cccc(F)n1)c1ccn2c1CSC2c1cccnc1,24,C;F;H;N;O;S,selected_before_xtb
training,C10H6BrF2NO|charge=0,C10H6BrF2NO,3,1,Fc1c(CBr)ccc(-c2ncco2)c1F,Fc1c(CBr)ccc(-c2ncco2)c1F,15,Br;C;F;H;N;O,selected_before_xtb
training,C10H6BrF2NO|charge=0,C10H6BrF2NO,3,2,Fc1cc(-c2ncco2)c(F)cc1CBr,Fc1cc(-c2ncco2)c(F)cc1CBr,15,Br;C;F;H;N;O,selected_before_xtb
training,C10H6BrF2NO|charge=0,C10H6BrF2NO,3,3,COc1cc(F)c2ncc(F)c(Br)c2c1,COc1cc(F)c2ncc(F)c(Br)c2c1,15,Br;C;F;H;N;O,selected_before_xtb
training,C24H17NO2|charge=0,C24H17NO2,3,1,COc1ccc(-c2oc3ccccc3c2-c2ccccc2)c2cccnc12,COc1ccc(-c2oc3ccccc3c2-c2ccccc2)c2cccnc12,27,C;H;N;O,selected_before_xtb
training,C24H17NO2|charge=0,C24H17NO2,3,2,O=C(Oc1ccccc1)C1c2ccccc2Nc2c1ccc1ccccc21,O=C(Oc1ccccc1)C1c2ccccc2Nc2c1ccc1ccccc21,27,C;H;N;O,selected_before_xtb
training,C24H17NO2|charge=0,C24H17NO2,3,3,CC(=O)c1ccc2c(c1)c1cccc3c(=O)c(Cc4ccccc4)cn2c31,CC(=O)c1ccc2c(c1)c1cccc3c(=O)c(Cc4ccccc4)cn2c31,27,C;H;N;O,selected_before_xtb
training,C18H19ClN2S|charge=0,C18H19ClN2S,4,1,Clc1ccc2c(c1)CC(N1CCNCC1)c1ccccc1S2,Clc1ccc2c(c1)CC(N1CCNCC1)c1ccccc1S2,22,C;Cl;H;N;S,selected_before_xtb
training,C18H19ClN2S|charge=0,C18H19ClN2S,4,2,CN(C)CCCc1ccc2c(-c3ccc(Cl)cc3)nsc2c1,CN(C)CCCc1ccc2c(-c3ccc(Cl)cc3)nsc2c1,22,C;Cl;H;N;S,selected_before_xtb
training,C18H19ClN2S|charge=0,C18H19ClN2S,4,3,Cn1cccc1CNCCSc1ccc2ccccc2c1Cl,Cn1cccc1CNCCSc1ccc2ccccc2c1Cl,22,C;Cl;H;N;S,selected_before_xtb
training,C18H19ClN2S|charge=0,C18H19ClN2S,4,4,Clc1ccc(Cn2cc(C3CCNCC3)c3ccccc32)s1,Clc1ccc(Cn2cc(C3CCNCC3)c3ccccc32)s1,22,C;Cl;H;N;S,selected_before_xtb
training,C15H16ClNS|charge=0,C15H16ClNS,9,1,Clc1ccc(N=C2CCC3CCC=CC3S2)cc1,Clc1ccc(N=C2CCC3CCC=CC3S2)cc1,18,C;Cl;H;N;S,selected_before_xtb
training,C15H16ClNS|charge=0,C15H16ClNS,9,2,CN1CCc2c(csc2Cl)C(c2ccccc2)C1,CN1CCc2c(csc2Cl)C(c2ccccc2)C1,18,C;Cl;H;N;S,selected_before_xtb
